# Version 1.00
#
freq[Hz];re:Smith_S11;im:Smith_S11;re:Magnitude_Z<-S11[Ohm];im:Magnitude_Z<-S11[Ohm];re:Phase_S11;im:Phase_S11;
1.125000000000000E+08;6.903175732500161E-01;1.664588374173407E-01;2.005283088135199E+02;1.346626331461128E+02;6.903175732500161E-01;1.664588374173407E-01;
1.130000000000000E+08;7.168129924904340E-01;1.360977530822753E-01;2.368661240242013E+02;1.378659114994753E+02;7.168129924904340E-01;1.360977530822753E-01;
1.135000000000000E+08;7.408771019088802E-01;1.018967902057325E-01;2.842329577730725E+02;1.314328676814508E+02;7.408771019088802E-01;1.018967902057325E-01;
1.140000000000000E+08;7.628254755559593E-01;6.307964947693073E-02;3.437761666417710E+02;1.047298929864324E+02;7.628254755559593E-01;6.307964947693073E-02;
1.145000000000000E+08;7.821847836336275E-01;1.947179122734474E-02;4.054648413432611E+02;4.071669762095132E+01;7.821847836336275E-01;1.947179122734474E-02;
1.150000000000000E+08;7.975098743400618E-01;-2.843859077096504E-02;4.342986395498427E+02;-6.801699972384365E+01;7.975098743400618E-01;-2.843859077096504E-02;
1.155000000000000E+08;8.083337697601078E-01;-8.069055994016759E-02;3.931905747915392E+02;-1.865810977519341E+02;8.083337697601078E-01;-8.069055994016759E-02;
1.160000000000000E+08;8.126128792448578E-01;-1.360000347367271E-01;2.995380000612622E+02;-2.536843511900391E+02;8.126128792448578E-01;-1.360000347367271E-01;
1.165000000000000E+08;8.095474469231051E-01;-1.925507235684732E-01;2.096562510408035E+02;-2.625168222176451E+02;8.095474469231051E-01;-1.925507235684732E-01;
1.170000000000000E+08;7.998312784263286E-01;-2.476180921663539E-01;1.474396384999836E+02;-2.442420884692861E+02;7.998312784263286E-01;-2.476180921663539E-01;
1.175000000000000E+08;7.853727393229835E-01;-3.003594052384428E-01;1.074891864056123E+02;-2.203977174710382E+02;7.853727393229835E-01;-3.003594052384428E-01;
1.180000000000000E+08;7.673384072816736E-01;-3.510021561117809E-01;8.119970458936967E+01;-1.979328803437271E+02;7.673384072816736E-01;-3.510021561117809E-01;
1.185000000000000E+08;7.453847910546828E-01;-4.000351672245675E-01;6.323426180027715E+01;-1.779064457400608E+02;7.453847910546828E-01;-4.000351672245675E-01;
1.190000000000000E+08;7.197540214631611E-01;-4.465811040820025E-01;5.081788220101000E+01;-1.606565824052241E+02;7.197540214631611E-01;-4.465811040820025E-01;
1.195000000000000E+08;6.915450429177892E-01;-4.898682774134614E-01;4.204440216812020E+01;-1.461789856197105E+02;6.915450429177892E-01;-4.898682774134614E-01;
1.200000000000000E+08;6.620476338459655E-01;-5.307116903084679E-01;3.537024360413720E+01;-1.340632314571426E+02;6.620476338459655E-01;-5.307116903084679E-01;
1.205000000000000E+08;6.308697678009132E-01;-5.704128624336690E-01;2.996271080229116E+01;-1.235654920079543E+02;6.308697678009132E-01;-5.704128624336690E-01;
1.210000000000000E+08;5.974895311387207E-01;-6.087615314949321E-01;2.557387884595456E+01;-1.142988165188105E+02;5.974895311387207E-01;-6.087615314949321E-01;
1.215000000000000E+08;5.614201623502213E-01;-6.452034209506498E-01;2.205902230588983E+01;-1.060074442802940E+02;5.614201623502213E-01;-6.452034209506498E-01;
1.220000000000000E+08;5.229584095983664E-01;-6.796413815435846E-01;1.918849548687248E+01;-9.857288254474811E+01;5.229584095983664E-01;-6.796413815435846E-01;
1.225000000000000E+08;4.822988788422500E-01;-7.118643608926092E-01;1.682037881109894E+01;-9.188128886139832E+01;4.822988788422500E-01;-7.118643608926092E-01;
1.230000000000000E+08;4.394120208952376E-01;-7.416591068636458E-01;1.485906279088861E+01;-8.580868012603968E+01;4.394120208952376E-01;-7.416591068636458E-01;
1.235000000000000E+08;3.944060513046319E-01;-7.685655252139032E-01;1.325157168970138E+01;-8.027322188576554E+01;3.944060513046319E-01;-7.685655252139032E-01;
1.240000000000000E+08;3.476066300998184E-01;-7.923983272468367E-01;1.192556276836838E+01;-7.521491574781319E+01;3.476066300998184E-01;-7.923983272468367E-01;
1.245000000000000E+08;2.998747268796524E-01;-8.130780017888718E-01;1.081323425812912E+01;-7.062436522616250E+01;2.998747268796524E-01;-8.130780017888718E-01;
1.250000000000000E+08;2.511700631510039E-01;-8.312535543324362E-01;9.823659023158065E+00;-6.640844168894357E+01;2.511700631510039E-01;-8.312535543324362E-01;
1.255000000000000E+08;2.009671598992831E-01;-8.469277671312814E-01;8.937020964364480E+00;-6.246977228173371E+01;2.009671598992831E-01;-8.469277671312814E-01;
1.260000000000000E+08;1.489074307159644E-01;-8.591137575164447E-01;8.196949851092324E+00;-5.874543153940078E+01;1.489074307159644E-01;-8.591137575164447E-01;
1.265000000000000E+08;9.585916582004719E-02;-8.679040059907179E-01;7.561896615842385E+00;-5.525488815094251E+01;9.585916582004719E-02;-8.679040059907179E-01;
1.270000000000000E+08;4.198884453485745E-02;-8.728854627367787E-01;7.034169176812862E+00;-5.196630213511269E+01;4.198884453485745E-02;-8.728854627367787E-01;
1.275000000000000E+08;-1.182353031620486E-02;-8.741076993158395E-01;6.594395099009416E+00;-4.889152605366571E+01;-1.182353031620486E-02;-8.741076993158395E-01;
1.280000000000000E+08;-6.553923889090292E-02;-8.719363091099992E-01;6.209798191929973E+00;-4.599677063258994E+01;-6.553923889090292E-02;-8.719363091099992E-01;
1.285000000000000E+08;-1.188652336352103E-01;-8.663806294503809E-01;5.874122871021839E+00;-4.326549461699212E+01;-1.188652336352103E-01;-8.663806294503809E-01;
1.290000000000000E+08;-1.717214669869829E-01;-8.575965482948662E-01;5.573884455026098E+00;-4.067517138396644E+01;-1.717214669869829E-01;-8.575965482948662E-01;
1.295000000000000E+08;-2.239605369935764E-01;-8.453417365304331E-01;5.315698805447123E+00;-3.820439260276289E+01;-2.239605369935764E-01;-8.453417365304331E-01;
1.300000000000000E+08;-2.751305249254716E-01;-8.297734274368200E-01;5.093564653065836E+00;-3.585136978393519E+01;-2.751305249254716E-01;-8.297734274368200E-01;
1.305000000000000E+08;-3.251748156484346E-01;-8.112466548726565E-01;4.890632137751838E+00;-3.360299424631562E+01;-3.251748156484346E-01;-8.112466548726565E-01;
1.310000000000000E+08;-3.738449536801735E-01;-7.894288081298370E-01;4.720735969338318E+00;-3.144323182943293E+01;-3.738449536801735E-01;-7.894288081298370E-01;
1.315000000000000E+08;-4.209704495151165E-01;-7.649241739015674E-01;4.563183789287672E+00;-2.937196779827635E+01;-4.209704495151165E-01;-7.649241739015674E-01;
1.320000000000000E+08;-4.665280026726851E-01;-7.375297422090140E-01;4.423600535623177E+00;-2.737010408254929E+01;-4.665280026726851E-01;-7.375297422090140E-01;
1.325000000000000E+08;-5.102592264500242E-01;-7.072008631679937E-01;4.306024518574185E+00;-2.542958635321985E+01;-5.102592264500242E-01;-7.072008631679937E-01;
1.330000000000000E+08;-5.516362434309634E-01;-6.739246807411960E-01;4.219848365661650E+00;-2.354939448879299E+01;-5.516362434309634E-01;-6.739246807411960E-01;
1.335000000000000E+08;-5.904831299529871E-01;-6.383924200537381E-01;4.149978369759084E+00;-2.173486476297921E+01;-5.904831299529871E-01;-6.383924200537381E-01;
1.340000000000000E+08;-6.262763812419144E-01;-6.009016755861777E-01;4.103572022727715E+00;-1.999102210340618E+01;-6.262763812419144E-01;-6.009016755861777E-01;
1.345000000000000E+08;-6.594317142589078E-01;-5.618603094576063E-01;4.063705550973617E+00;-1.830521260397919E+01;-6.594317142589078E-01;-5.618603094576063E-01;
1.350000000000000E+08;-6.903550841290316E-01;-5.214540455072282E-01;4.018508888271101E+00;-1.666405494119657E+01;-6.903550841290316E-01;-5.214540455072282E-01;
1.355000000000000E+08;-7.185901511207100E-01;-4.798707496321037E-01;3.978736522010186E+00;-1.507213150390706E+01;-7.185901511207100E-01;-4.798707496321037E-01;
1.360000000000000E+08;-7.445344086428457E-01;-4.371534541115524E-01;3.935153821968491E+00;-1.351531885785721E+01;-7.445344086428457E-01;-4.371534541115524E-01;
1.365000000000000E+08;-7.681785258821747E-01;-3.933326425887367E-01;3.888727284486497E+00;-1.198758790375858E+01;-7.681785258821747E-01;-3.933326425887367E-01;
1.370000000000000E+08;-7.896567496446339E-01;-3.482947231374200E-01;3.837532346758179E+00;-1.047761165756474E+01;-7.896567496446339E-01;-3.482947231374200E-01;
1.375000000000000E+08;-8.087555098350790E-01;-3.019045190620973E-01;3.788100954107782E+00;-8.977924689940043E+00;-8.087555098350790E-01;-3.019045190620973E-01;
1.380000000000000E+08;-8.249869868504350E-01;-2.544216262205718E-01;3.750265332110802E+00;-7.493330097209943E+00;-8.249869868504350E-01;-2.544216262205718E-01;
1.385000000000000E+08;-8.382216464605622E-01;-2.058607393332360E-01;3.726589043002330E+00;-6.016790936795598E+00;-8.382216464605622E-01;-2.058607393332360E-01;
1.390000000000000E+08;-8.484323780255081E-01;-1.568658908878346E-01;3.713057735090516E+00;-4.558320203698787E+00;-8.484323780255081E-01;-1.568658908878346E-01;
1.395000000000000E+08;-8.553769550632615E-01;-1.071307423825082E-01;3.718307146834769E+00;-3.101732027266547E+00;-8.553769550632615E-01;-1.071307423825082E-01;
1.400000000000000E+08;-8.589811997519897E-01;-5.734368596351447E-02;3.741768741905786E+00;-1.657763462196824E+00;-8.589811997519897E-01;-5.734368596351447E-02;
1.405000000000000E+08;-8.596295529774759E-01;-7.877227388104016E-03;3.773185942826816E+00;-2.277784908162168E-01;-8.596295529774759E-01;-7.877227388104016E-03;
1.410000000000000E+08;-8.573521308410254E-01;4.084272984673873E-02;3.814065061340010E+00;1.183358440631232E+00;-8.573521308410254E-01;4.084272984673873E-02;
1.415000000000000E+08;-8.525071611457981E-01;8.887220563680741E-02;3.856945852302709E+00;2.583733907833215E+00;-8.525071611457981E-01;8.887220563680741E-02;
1.420000000000000E+08;-8.449346597383176E-01;1.362589298167753E-01;3.908409338149764E+00;3.981442988112553E+00;-8.449346597383176E-01;1.362589298167753E-01;
1.425000000000000E+08;-8.352566922884794E-01;1.824279685486707E-01;3.955173888283318E+00;5.363245809966851E+00;-8.352566922884794E-01;1.824279685486707E-01;
1.430000000000000E+08;-8.235163715648314E-01;2.280843163750467E-01;3.994367837935060E+00;6.753582621169453E+00;-8.235163715648314E-01;2.280843163750467E-01;
1.435000000000000E+08;-8.093712893547399E-01;2.732515571636251E-01;4.035425397065472E+00;8.160439053397734E+00;-8.093712893547399E-01;2.732515571636251E-01;
1.440000000000000E+08;-7.927152933106695E-01;3.178897154742720E-01;4.080817854612953E+00;9.589774720262616E+00;-7.927152933106695E-01;3.178897154742720E-01;
1.445000000000000E+08;-7.735460673394189E-01;3.615534437892758E-01;4.134465257238512E+00;1.103580149502806E+01;-7.735460673394189E-01;3.615534437892758E-01;
1.450000000000000E+08;-7.518569455944817E-01;4.039595412396821E-01;4.200374245544755E+00;1.249802866056480E+01;-7.518569455944817E-01;4.039595412396821E-01;
1.455000000000000E+08;-7.277635680450846E-01;4.453323320011148E-01;4.272661266075577E+00;1.398881840810833E+01;-7.277635680450846E-01;4.453323320011148E-01;
1.460000000000000E+08;-7.009436073466109E-01;4.848662112684690E-01;4.372701336980236E+00;1.549932965433191E+01;-7.009436073466109E-01;4.848662112684690E-01;
1.465000000000000E+08;-6.716448464284808E-01;5.228547778714795E-01;4.490489136896056E+00;1.704346031075386E+01;-6.716448464284808E-01;5.228547778714795E-01;
1.470000000000000E+08;-6.401028126579261E-01;5.589594867497349E-01;4.626884910531970E+00;1.861725698942282E+01;-6.401028126579261E-01;5.589594867497349E-01;
1.475000000000000E+08;-6.066328729258853E-01;5.927735813603001E-01;4.784342944969197E+00;2.021290097893967E+01;-6.066328729258853E-01;5.927735813603001E-01;
1.480000000000000E+08;-5.715090457423718E-01;6.238768007283494E-01;4.969723169308525E+00;2.182255019193401E+01;-5.715090457423718E-01;6.238768007283494E-01;
1.485000000000000E+08;-5.344672597638717E-01;6.530258044224496E-01;5.176171976465945E+00;2.348141601628420E+01;-5.344672597638717E-01;6.530258044224496E-01;
1.490000000000000E+08;-4.956674080066005E-01;6.796906388809281E-01;5.415606096148666E+00;2.518305106458461E+01;-4.956674080066005E-01;6.796906388809281E-01;
1.495000000000000E+08;-4.559258962386890E-01;7.037501628125399E-01;5.676272358132947E+00;2.691221156108053E+01;-4.559258962386890E-01;7.037501628125399E-01;
1.500000000000000E+08;-4.151191852078189E-01;7.252937655769407E-01;5.964237575579472E+00;2.868345863240741E+01;-4.151191852078189E-01;7.252937655769407E-01;
1.505000000000000E+08;-3.714072433123617E-01;7.446738216734662E-01;6.313759021171263E+00;3.057835835970040E+01;-3.714072433123617E-01;7.446738216734662E-01;
1.510000000000000E+08;-3.267930545675288E-01;7.617963938561082E-01;6.683272993407762E+00;3.254547708829720E+01;-3.267930545675288E-01;7.617963938561082E-01;
1.515000000000000E+08;-2.814207437703836E-01;7.763805760630729E-01;7.083809852965588E+00;3.458564362484033E+01;-2.814207437703836E-01;7.763805760630729E-01;
1.520000000000000E+08;-2.355599602866993E-01;7.886342007429096E-01;7.506626667155542E+00;3.670537571365593E+01;-2.355599602866993E-01;7.886342007429096E-01;
1.525000000000000E+08;-1.885269909436927E-01;7.983811331393276E-01;7.976676325480410E+00;3.894525315208595E+01;-1.885269909436927E-01;7.983811331393276E-01;
1.530000000000000E+08;-1.404678827338829E-01;8.049755731827952E-01;8.525970442882027E+00;4.130934094382683E+01;-1.404678827338829E-01;8.049755731827952E-01;
1.535000000000000E+08;-9.215109609620178E-02;8.081515956932640E-01;9.166222995118110E+00;4.378082638524990E+01;-9.215109609620178E-02;8.081515956932640E-01;
1.540000000000000E+08;-4.376781365849714E-02;8.077756831878194E-01;9.919408364776965E+00;4.637184668342702E+01;-4.376781365849714E-02;8.077756831878194E-01;
1.545000000000000E+08;4.305984462637608E-03;8.033227235859395E-01;1.083419989424216E+01;4.908083646544757E+01;4.305984462637608E-03;8.033227235859395E-01;
1.550000000000000E+08;5.124176173188490E-02;7.955610733691271E-01;1.188658472759130E+01;5.189368143238033E+01;5.124176173188490E-02;7.955610733691271E-01;
1.555000000000000E+08;9.644079968564967E-02;7.851439940734530E-01;1.305938421391441E+01;5.479518859229183E+01;9.644079968564967E-02;7.851439940734530E-01;
1.560000000000000E+08;1.401410807280554E-01;7.720701600661689E-01;1.438721905469640E+01;5.781349638597267E+01;1.401410807280554E-01;7.720701600661689E-01;
1.565000000000000E+08;1.826797760512412E-01;7.568700727928901E-01;1.586699204326214E+01;6.099537684455731E+01;1.826797760512412E-01;7.568700727928901E-01;
1.570000000000000E+08;2.240763488487027E-01;7.391342500210786E-01;1.756698223698277E+01;6.436338248978288E+01;2.240763488487027E-01;7.391342500210786E-01;
1.575000000000000E+08;2.632780981628330E-01;7.184134367121112E-01;1.957577539826239E+01;6.784672994128432E+01;2.632780981628330E-01;7.184134367121112E-01;
1.580000000000000E+08;3.000054622528687E-01;6.955679762066841E-01;2.188225397951460E+01;7.142769154545556E+01;3.000054622528687E-01;6.955679762066841E-01;
1.585000000000000E+08;3.338665329858357E-01;6.714726482333251E-01;2.446082409203729E+01;7.505764117636339E+01;3.338665329858357E-01;6.714726482333251E-01;
1.590000000000000E+08;3.656225602310785E-01;6.470194834119382E-01;2.726238354431710E+01;7.880208903114297E+01;3.656225602310785E-01;6.470194834119382E-01;
1.595000000000000E+08;3.960621569958313E-01;6.227649859735758E-01;3.024929354292321E+01;8.275098298038425E+01;3.960621569958313E-01;6.227649859735758E-01;
1.600000000000000E+08;4.263696550914780E-01;5.975958303324692E-01;3.359855632798295E+01;8.709118882367284E+01;4.263696550914780E-01;5.975958303324692E-01;
1.605000000000000E+08;4.561649303603660E-01;5.704432961551533E-01;3.755122650908933E+01;9.183484666659233E+01;4.561649303603660E-01;5.704432961551533E-01;
1.610000000000000E+08;4.851628614338597E-01;5.409234715611909E-01;4.232172117015570E+01;9.699957943000908E+01;4.851628614338597E-01;5.409234715611909E-01;
1.615000000000000E+08;5.123984382635999E-01;5.080524512559796E-01;4.833202824778389E+01;1.024562509815469E+02;5.123984382635999E-01;5.080524512559796E-01;
1.620000000000000E+08;5.360867912512001E-01;4.720347645298157E-01;5.590845138758210E+01;1.077625512049706E+02;5.360867912512001E-01;4.720347645298157E-01;
1.625000000000000E+08;5.555899134270290E-01;4.342861944950743E-01;6.510088950089516E+01;1.124788315895574E+02;5.555899134270290E-01;4.342861944950743E-01;
1.630000000000000E+08;5.704934302491957E-01;3.961937124814281E-01;7.579072116654156E+01;1.160342968527897E+02;5.704934302491957E-01;3.961937124814281E-01;
1.635000000000000E+08;5.816067271407722E-01;3.582518590927355E-01;8.790275587357966E+01;1.180800980094724E+02;5.816067271407722E-01;3.582518590927355E-01;
1.640000000000000E+08;5.889750274594562E-01;3.204509326299670E-01;1.013177763139392E+02;1.179731787185059E+02;5.889750274594562E-01;3.204509326299670E-01;
