# Version 1.00
#
freq[Hz];re:Smith_S11;im:Smith_S11;re:Magnitude_Z<-S11[Ohm];im:Magnitude_Z<-S11[Ohm];re:Phase_S11;im:Phase_S11;
1.265000000000000E+08;-3.811253787877825E-01;-7.773929117200049E-01;4.984453697913079E+00;-3.094905445664276E+01;-3.811253787877825E-01;-7.773929117200049E-01;
1.270000000000000E+08;-4.313727936305418E-01;-7.503288919764626E-01;4.803622008876964E+00;-2.872818399315712E+01;-4.313727936305418E-01;-7.503288919764626E-01;
1.275000000000000E+08;-4.793157177915068E-01;-7.198603183855735E-01;4.656395441533608E+00;-2.659673641748964E+01;-4.793157177915068E-01;-7.198603183855735E-01;
1.280000000000000E+08;-5.249057818656174E-01;-6.867789285030711E-01;4.519277042838374E+00;-2.455410105694140E+01;-5.249057818656174E-01;-6.867789285030711E-01;
1.285000000000000E+08;-5.679903424676954E-01;-6.506892718245498E-01;4.406511143702873E+00;-2.257777497716931E+01;-5.679903424676954E-01;-6.506892718245498E-01;
1.290000000000000E+08;-6.089156187198134E-01;-6.120929509871816E-01;4.295326193295695E+00;-2.065601579584984E+01;-6.089156187198134E-01;-6.120929509871816E-01;
1.295000000000000E+08;-6.471203506870261E-01;-5.708181923901081E-01;4.202293291338756E+00;-1.878408889007735E+01;-6.471203506870261E-01;-5.708181923901081E-01;
1.300000000000000E+08;-6.822442750106386E-01;-5.272407693028757E-01;4.127506628609318E+00;-1.696437827683141E+01;-6.822442750106386E-01;-5.272407693028757E-01;
1.305000000000000E+08;-7.145218830060949E-01;-4.813589746693159E-01;4.063833234940716E+00;-1.517864052399000E+01;-7.145218830060949E-01;-4.813589746693159E-01;
1.310000000000000E+08;-7.438338352203283E-01;-4.333922754942367E-01;4.008974526368908E+00;-1.342276534285497E+01;-7.438338352203283E-01;-4.333922754942367E-01;
1.315000000000000E+08;-7.698827420713705E-01;-3.838017748227530E-01;3.963315674533276E+00;-1.170202739361542E+01;-7.698827420713705E-01;-3.838017748227530E-01;
1.320000000000000E+08;-7.923334793705720E-01;-3.321945301004922E-01;3.940253190335260E+00;-9.997390144359537E+00;-7.923334793705720E-01;-3.321945301004922E-01;
1.325000000000000E+08;-8.108809262774360E-01;-2.792144970475542E-01;3.939405040427745E+00;-8.316760992323784E+00;-8.108809262774360E-01;-2.792144970475542E-01;
1.330000000000000E+08;-8.258342661068986E-01;-2.255109143209659E-01;3.946528955604850E+00;-6.662998550881970E+00;-8.258342661068986E-01;-2.255109143209659E-01;
1.335000000000000E+08;-8.364676430474950E-01;-1.714275976747243E-01;3.981986995457583E+00;-5.039022812829473E+00;-8.364676430474950E-01;-1.714275976747243E-01;
1.340000000000000E+08;-8.435670131967919E-01;-1.169239900339002E-01;4.025357890664196E+00;-3.426433843938397E+00;-8.435670131967919E-01;-1.169239900339002E-01;
1.345000000000000E+08;-8.472095222806313E-01;-6.284308878581099E-02;4.073126408882979E+00;-1.839597643284326E+00;-8.472095222806313E-01;-6.284308878581099E-02;
1.350000000000000E+08;-8.471485520484139E-01;-9.036587002466833E-03;4.136201769943534E+00;-2.648441549190417E-01;-8.471485520484139E-01;-9.036587002466833E-03;
1.355000000000000E+08;-8.439955425394460E-01;4.424427315721664E-02;4.198863859020458E+00;1.300431200656225E+00;-8.439955425394460E-01;4.424427315721664E-02;
1.360000000000000E+08;-8.378850824682563E-01;9.669143598099351E-02;4.260183069601316E+00;2.854637141156490E+00;-8.378850824682563E-01;9.669143598099351E-02;
1.365000000000000E+08;-8.288176943472420E-01;1.489678963931554E-01;4.319721514898573E+00;4.424658986922530E+00;-8.288176943472420E-01;1.489678963931554E-01;
1.370000000000000E+08;-8.163995102057177E-01;2.006928128650327E-01;4.389980392861291E+00;6.009513928728731E+00;-8.163995102057177E-01;2.006928128650327E-01;
1.375000000000000E+08;-8.004931684780170E-01;2.517568447904226E-01;4.475266441541701E+00;7.617091493900649E+00;-8.004931684780170E-01;2.517568447904226E-01;
1.380000000000000E+08;-7.811191928353649E-01;3.016679768387480E-01;4.578817064740188E+00;9.244008704415885E+00;-7.811191928353649E-01;3.016679768387480E-01;
1.385000000000000E+08;-7.580753722629645E-01;3.496969066019839E-01;4.715573834403570E+00;1.088341672644819E+01;-7.580753722629645E-01;3.496969066019839E-01;
1.390000000000000E+08;-7.324581769316570E-01;3.957256578211233E-01;4.859170966045781E+00;1.253085460135545E+01;-7.324581769316570E-01;3.957256578211233E-01;
1.395000000000000E+08;-7.034988042177432E-01;4.403326685202655E-01;5.026107459524027E+00;1.422354549116432E+01;-7.034988042177432E-01;4.403326685202655E-01;
1.400000000000000E+08;-6.715950904956964E-01;4.826294632718404E-01;5.219887537305532E+00;1.594330160191971E+01;-6.715950904956964E-01;4.826294632718404E-01;
1.405000000000000E+08;-6.372294391878285E-01;5.225564180484055E-01;5.431930743015803E+00;1.769227359419263E+01;-6.372294391878285E-01;5.225564180484055E-01;
1.410000000000000E+08;-6.001047940206847E-01;5.601454646574269E-01;5.673280126904966E+00;1.948943311851932E+01;-6.001047940206847E-01;5.601454646574269E-01;
1.415000000000000E+08;-5.601940531397468E-01;5.948419509907934E-01;5.960197602786802E+00;2.133546981087644E+01;-5.601940531397468E-01;5.948419509907934E-01;
1.420000000000000E+08;-5.181625752187400E-01;6.262113130157070E-01;6.291661016747555E+00;2.321917002337752E+01;-5.181625752187400E-01;6.262113130157070E-01;
1.425000000000000E+08;-4.740120477017430E-01;6.549671392769930E-01;6.655869130129203E+00;2.517464669659263E+01;-4.740120477017430E-01;6.549671392769930E-01;
1.430000000000000E+08;-4.275253622462301E-01;6.804295329470520E-01;7.082451067548602E+00;2.720833306824677E+01;-4.275253622462301E-01;6.804295329470520E-01;
1.435000000000000E+08;-3.793295212568548E-01;7.022943409026654E-01;7.573602362443233E+00;2.931396341584918E+01;-3.793295212568548E-01;7.022943409026654E-01;
1.440000000000000E+08;-3.290193287021760E-01;7.198290074967082E-01;8.176872040488368E+00;3.151000076203720E+01;-3.290193287021760E-01;7.198290074967082E-01;
1.445000000000000E+08;-2.776691140070948E-01;7.327343390976202E-01;8.896729223404272E+00;3.377686404829458E+01;-2.776691140070948E-01;7.327343390976202E-01;
1.450000000000000E+08;-2.257144279578235E-01;7.414521377622834E-01;9.728971424111430E+00;3.613090662768442E+01;-2.257144279578235E-01;7.414521377622834E-01;
1.455000000000000E+08;-1.739050820740701E-01;7.453226297489939E-01;1.071214293684894E+01;3.854667189227987E+01;-1.739050820740701E-01;7.453226297489939E-01;
1.460000000000000E+08;-1.217803340493305E-01;7.443517905665203E-01;1.189301206087934E+01;4.106880193270068E+01;-1.217803340493305E-01;7.443517905665203E-01;
1.465000000000000E+08;-7.058982126669709E-02;7.379481798532047E-01;1.332115533699849E+01;4.364671735049087E+01;-7.058982126669709E-02;7.379481798532047E-01;
1.470000000000000E+08;-2.160443999120758E-02;7.258826436505632E-01;1.504626511923764E+01;4.621745270092404E+01;-2.160443999120758E-02;7.258826436505632E-01;
1.475000000000000E+08;2.400934128817646E-02;7.087863040897643E-01;1.708135609224164E+01;4.871598517213693E+01;2.400934128817646E-02;7.087863040897643E-01;
1.480000000000000E+08;6.446590260406607E-02;6.874467341450129E-01;1.941157420707423E+01;5.100483256926429E+01;6.446590260406607E-02;6.874467341450129E-01;
1.485000000000000E+08;9.931305221601440E-02;6.640418728130830E-01;2.192901750656074E+01;5.303050034440709E+01;9.931305221601440E-02;6.640418728130830E-01;
1.490000000000000E+08;1.293659513810644E-01;6.403065308809790E-01;2.454083524267210E+01;5.482094767476327E+01;1.293659513810644E-01;6.403065308809790E-01;
1.495000000000000E+08;1.549744630004429E-01;6.170167015804019E-01;2.718694711720170E+01;5.635999556228992E+01;1.549744630004429E-01;6.170167015804019E-01;
1.500000000000000E+08;1.771630392311105E-01;5.960065551607868E-01;2.971029095786783E+01;5.773665767307015E+01;1.771630392311105E-01;5.960065551607868E-01;
1.505000000000000E+08;1.999996951968576E-01;5.774120270188470E-01;3.218574925255376E+01;5.931877748428747E+01;1.999996951968576E-01;5.774120270188470E-01;
1.510000000000000E+08;2.235756495294314E-01;5.583911781433103E-01;3.488893855432453E+01;6.105067980152326E+01;2.235756495294314E-01;5.583911781433103E-01;
1.515000000000000E+08;2.465494302555278E-01;5.372372561988646E-01;3.798789399926059E+01;6.273852147581591E+01;2.465494302555278E-01;5.372372561988646E-01;
1.520000000000000E+08;2.667477837671011E-01;5.137081618056083E-01;4.147872804521426E+01;6.408895628008018E+01;2.667477837671011E-01;5.137081618056083E-01;
1.525000000000000E+08;2.827225914182432E-01;4.890822735218719E-01;4.516896572721462E+01;6.489184459137456E+01;2.827225914182432E-01;4.890822735218719E-01;
1.530000000000000E+08;2.935201356996950E-01;4.647890624565081E-01;4.878866032065466E+01;6.499249466543033E+01;2.935201356996950E-01;4.647890624565081E-01;
1.535000000000000E+08;2.977487044324587E-01;4.435307171482497E-01;5.179378751913692E+01;6.429133255369983E+01;2.977487044324587E-01;4.435307171482497E-01;
1.540000000000000E+08;2.984483793704194E-01;4.302162718260005E-01;5.358663998512308E+01;6.352299211480535E+01;2.984483793704194E-01;4.302162718260005E-01;
1.545000000000000E+08;3.015018303721440E-01;4.256684706569566E-01;5.439472760975576E+01;6.361869791293744E+01;3.015018303721440E-01;4.256684706569566E-01;
1.550000000000000E+08;3.114693699115988E-01;4.258887174577858E-01;5.504610845284242E+01;6.497597993159516E+01;3.114693699115988E-01;4.258887174577858E-01;
1.555000000000000E+08;3.282236030743545E-01;4.254798959905212E-01;5.624050091976395E+01;6.728905256003699E+01;3.282236030743545E-01;4.254798959905212E-01;
1.560000000000000E+08;3.482962103862159E-01;4.226696427793152E-01;5.801109386709348E+01;7.005177994754735E+01;3.482962103862159E-01;4.226696427793152E-01;
1.565000000000000E+08;3.704954907912386E-01;4.183582978001671E-01;6.018816003464808E+01;7.322923091967931E+01;3.704954907912386E-01;4.183582978001671E-01;
1.570000000000000E+08;3.952524123913964E-01;4.138461302803773E-01;6.261839929308228E+01;7.706800275154900E+01;3.952524123913964E-01;4.138461302803773E-01;
1.575000000000000E+08;4.249563355411590E-01;4.070273685361441E-01;6.585528869773259E+01;8.200468278180395E+01;4.249563355411590E-01;4.070273685361441E-01;
1.580000000000000E+08;4.578813007885360E-01;3.949784673537006E-01;7.049741885106572E+01;8.779237072452638E+01;4.578813007885360E-01;3.949784673537006E-01;
1.585000000000000E+08;4.919654947912453E-01;3.769026525487134E-01;7.695953486488563E+01;9.418924298707586E+01;4.919654947912453E-01;3.769026525487134E-01;
1.590000000000000E+08;5.251426678451107E-01;3.525725198185076E-01;8.575231115387598E+01;1.007935040141621E+02;5.251426678451107E-01;3.525725198185076E-01;
1.595000000000000E+08;5.551917302188965E-01;3.239049573525343E-01;9.691350064801534E+01;1.069809497591505E+02;5.551917302188965E-01;3.239049573525343E-01;
1.600000000000000E+08;5.820106732491330E-01;2.922204062157903E-01;1.106984709844982E+02;1.123458649874462E+02;5.820106732491330E-01;2.922204062157903E-01;
1.605000000000000E+08;6.054456204105803E-01;2.585525049111785E-01;1.273098360185350E+02;1.161915939082681E+02;6.054456204105803E-01;2.585525049111785E-01;
1.610000000000000E+08;6.262769957593294E-01;2.239980449484426E-01;1.468579404218620E+02;1.179905793507889E+02;6.262769957593294E-01;2.239980449484426E-01;
1.615000000000000E+08;6.450958414449592E-01;1.890365742811985E-01;1.694942381177314E+02;1.169116727658819E+02;6.450958414449592E-01;1.890365742811985E-01;
1.620000000000000E+08;6.633883909382476E-01;1.529706266544174E-01;1.962278111299375E+02;1.118963860850747E+02;6.633883909382476E-01;1.529706266544174E-01;
1.625000000000000E+08;6.810517864895246E-01;1.145379248004275E-01;2.277159992623586E+02;9.973096851455763E+01;6.810517864895246E-01;1.145379248004275E-01;
1.630000000000000E+08;6.967220942063502E-01;7.268376928187420E-02;2.618204821621418E+02;7.473108838418538E+01;6.967220942063502E-01;7.268376928187420E-02;
1.635000000000000E+08;7.092429049131507E-01;2.839297594118564E-02;2.906810021130280E+02;3.326813914454917E+01;7.092429049131507E-01;2.839297594118564E-02;
1.640000000000000E+08;7.181380958072100E-01;-1.774121776363364E-02;3.033836269265486E+02;-2.224300547944337E+01;7.181380958072100E-01;-1.774121776363364E-02;
1.645000000000000E+08;7.236561279545253E-01;-6.529738608336470E-02;2.927321769002135E+02;-8.098430087337904E+01;7.236561279545253E-01;-6.529738608336470E-02;
