# Version 1.00
#
freq[Hz];re:Smith_S11;im:Smith_S11;re:Magnitude_Z<-S11[Ohm];im:Magnitude_Z<-S11[Ohm];re:Phase_S11;im:Phase_S11;
1.380000000000000E+08;-8.447041047721102E-01;-1.650646355864726E-01;3.778645349529365E+00;-4.812128120705216E+00;-8.447041047721102E-01;-1.650646355864726E-01;
1.385000000000000E+08;-8.519030303650230E-01;-1.139319368177068E-01;3.794899330182715E+00;-3.309545354755004E+00;-8.519030303650230E-01;-1.139319368177068E-01;
1.390000000000000E+08;-8.558272418262945E-01;-6.274021377639166E-02;3.822810629507986E+00;-1.819595363638729E+00;-8.558272418262945E-01;-6.274021377639166E-02;
1.395000000000000E+08;-8.563948260100080E-01;-1.156852385633945E-02;3.865759224449852E+00;-3.356760705734295E-01;-8.563948260100080E-01;-1.156852385633945E-02;
1.400000000000000E+08;-8.534160987157630E-01;3.932009832716284E-02;3.930152532178964E+00;1.144124571829010E+00;-8.534160987157630E-01;3.932009832716284E-02;
1.405000000000000E+08;-8.469678658474107E-01;8.921814678076143E-02;4.016751369937292E+00;2.609289821147928E+00;-8.469678658474107E-01;8.921814678076143E-02;
1.410000000000000E+08;-8.377695316845833E-01;1.380218992252693E-01;4.108590177327157E+00;4.063714329745570E+00;-8.377695316845833E-01;1.380218992252693E-01;
1.415000000000000E+08;-8.257725490518825E-01;1.855005230566451E-01;4.211719061632317E+00;5.507970993952613E+00;-8.257725490518825E-01;1.855005230566451E-01;
1.420000000000000E+08;-8.111746749822432E-01;2.317855193595183E-01;4.323100715881012E+00;6.952012021023508E+00;-8.111746749822432E-01;2.317855193595183E-01;
1.425000000000000E+08;-7.943110071653874E-01;2.763908011579214E-01;4.439974721713098E+00;8.385786058416777E+00;-7.943110071653874E-01;2.763908011579214E-01;
1.430000000000000E+08;-7.755927554897437E-01;3.198063999759957E-01;4.549603985128842E+00;9.825064005619083E+00;-7.755927554897437E-01;3.198063999759957E-01;
1.435000000000000E+08;-7.547910851481421E-01;3.623613821046181E-01;4.656214993125813E+00;1.128641567257804E+01;-7.547910851481421E-01;3.623613821046181E-01;
1.440000000000000E+08;-7.315916264702227E-01;4.040090283567318E-01;4.768902823843278E+00;1.277849284772208E+01;-7.315916264702227E-01;4.040090283567318E-01;
1.445000000000000E+08;-7.056317736316612E-01;4.442465423773658E-01;4.904641913952489E+00;1.430038869339695E+01;-7.056317736316612E-01;4.442465423773658E-01;
1.450000000000000E+08;-6.774964266735216E-01;4.831582152629638E-01;5.046155497729950E+00;1.585458056689319E+01;-6.774964266735216E-01;4.831582152629638E-01;
1.455000000000000E+08;-6.464823790344995E-01;5.203296292474583E-01;5.220564257268681E+00;1.745108000710526E+01;-6.464823790344995E-01;5.203296292474583E-01;
1.460000000000000E+08;-6.128450549902162E-01;5.547504776460582E-01;5.442952334113440E+00;1.907003043738981E+01;-6.128450549902162E-01;5.547504776460582E-01;
1.465000000000000E+08;-5.770514232957300E-01;5.869121425587657E-01;5.695555228923415E+00;2.072754075583352E+01;-5.770514232957300E-01;5.869121425587657E-01;
1.470000000000000E+08;-5.390004572486382E-01;6.161340360858816E-01;6.001457888214254E+00;2.242000911230692E+01;-5.390004572486382E-01;6.161340360858816E-01;
1.475000000000000E+08;-4.994337043620074E-01;6.422190366724572E-01;6.353868271752077E+00;2.413679703808596E+01;-4.994337043620074E-01;6.422190366724572E-01;
1.480000000000000E+08;-4.594071504133013E-01;6.650112090300945E-01;6.739705496584101E+00;2.585470418012486E+01;-4.594071504133013E-01;6.650112090300945E-01;
1.485000000000000E+08;-4.182317117624503E-01;6.852264127640835E-01;7.165638369437954E+00;2.761989101525598E+01;-4.182317117624503E-01;6.852264127640835E-01;
1.490000000000000E+08;-3.762601142080836E-01;7.026411042313782E-01;7.637246658452518E+00;2.942634042711802E+01;-3.762601142080836E-01;7.026411042313782E-01;
1.495000000000000E+08;-3.333420378165090E-01;7.172101683391219E-01;8.168878430983822E+00;3.128927905093556E+01;-3.333420378165090E-01;7.172101683391219E-01;
1.500000000000000E+08;-2.903498155058912E-01;7.286506451755839E-01;8.760854156845999E+00;3.318180370775489E+01;-2.903498155058912E-01;7.286506451755839E-01;
1.505000000000000E+08;-2.453130059712894E-01;7.372381091500569E-01;9.461320276947390E+00;3.520171323863399E+01;-2.453130059712894E-01;7.372381091500569E-01;
1.510000000000000E+08;-2.006174157438098E-01;7.433562788446242E-01;1.020967134534509E+01;3.727851741514627E+01;-2.006174157438098E-01;7.433562788446242E-01;
1.515000000000000E+08;-1.560742476309312E-01;7.468956960472359E-01;1.102714008147491E+01;3.942731910370930E+01;-1.560742476309312E-01;7.468956960472359E-01;
1.520000000000000E+08;-1.112094717388450E-01;7.479573666546837E-01;1.193250072857813E+01;4.168689282570597E+01;-1.112094717388450E-01;7.479573666546837E-01;
1.525000000000000E+08;-6.612622934622259E-02;7.456894228065861E-01;1.298459142533368E+01;4.405382996201784E+01;-6.612622934622259E-02;7.456894228065861E-01;
1.530000000000000E+08;-2.111252103822181E-02;7.394172828091181E-01;1.424480511834911E+01;4.652153240360950E+01;-2.111252103822181E-02;7.394172828091181E-01;
1.535000000000000E+08;2.240505521408307E-02;7.284665860124498E-01;1.577127627075331E+01;4.901025454170038E+01;2.240505521408307E-02;7.284665860124498E-01;
1.540000000000000E+08;6.310505366050166E-02;7.139851979547016E-01;1.752167271167790E+01;5.145664948416796E+01;6.310505366050166E-02;7.139851979547016E-01;
